InvoiceNo,TotalAmount
C547231,-2.95
C547232,-36.2
C547234,-12.2
C547235,-17.9
C547236,-9.95
C547237,-40.56
C547241,-6.8
C547309,-45.0
C547342,-33.4
C547368,-1.95
C547376,-2.55
C547388,-120.33
C547408,-21.25
C547409,-18.0
C547410,-2.95
C547495,-3.3
C547502,-17.099999999999998
C547574,-15.9
C547581,-18.9
C547582,-11.25
C547594,-15.0
C547661,-7.9
C547675,-32.34
C547676,-21.9
C547710,-3.9
C547711,-7.95
C547725,-572.0
C547763,-28.38
C547791,-19.9
C547797,-9.95
C547798,-74.10000000000001
C547802,-3.5999999999999996
C547806,-6.2
C547807,-4.3
C547808,-19.75
C547836,-98.55
C547838,-23.799999999999997
C547847,-1.65
C547848,-1.95
C547849,-3.75
C547851,-4.199999999999999
C547852,-10.5
C547853,-13.75
C547854,-23.28
C547855,-6.75
C547856,-19.8
C547857,-18.85
C547858,-24.79
C547859,-9.75
C547889,-39.15
C547899,-1542.01
C547904,-219.76
C547905,-435.41
C547908,-684.9100000000001
C547913,-338.39
C547915,-194.98999999999998
C547930,-18.0
C547958,-165.0
C547961,-330.0
C547968,-2.07
C547988,-5.1
C547992,-22.7
C548009,-9.9
C548015,-50.699999999999996
C548155,-45.900000000000006
C548174,-3.75
C548187,-19.45
C548193,-22.95
C548307,-7.5
C548341,-34.0
C548350,-53.7
C548352,-6.75
C548355,-80.55000000000001
C548356,-54.65
C548357,-10.95
C548360,-2.93
C548362,-8.5
C548374,-15.05
C548375,-34.0
C548387,-33.9
C548389,-28.65
C548391,-2.95
C548392,-21.95
C548411,-162.24
C548453,-7.5
C548454,-71.4
C548456,-57.6
C548460,-751.9000000000001
C548462,-14.52
C548463,-380.8
C548464,-44.849999999999994
C548465,-195.5
C548467,-21.8
C548469,-283.21
C548471,-9.95
C548485,-8.850000000000001
C548487,-26.299999999999997
C548488,-4.25
C548495,-20.35
C548503,-29.85
C548508,-2.25
C548513,-20.4
C548532,-1170.0
C548543,-48.3
C548564,-7.95
C548573,-102.0
C548576,-74.15
C548577,-933.92
C548605,-2.95
C548607,-2.55
C548609,-21.95
C548625,-11.9
C548626,-8.5
C548628,-22.5
C548647,-29.849999999999998
C548667,-57.51
C548695,-25.849999999999998
C548713,-39.2
C548717,-20.4
C548721,-9.2
C548722,-8.5
C548723,-26.599999999999998
C548724,-15.9
C548727,-13.8
C548729,-13.2
C548731,-1591.1999999999998
C548738,-30.599999999999998
C548748,-300.84999999999997
C548830,-4037.7700000000004
C548834,-2053.07
C548851,-25.09
C548857,-25.09
C548866,-6.2
C548891,-3.75
C548906,-7.5
C548908,-6.35
C548914,-1136.3
C548915,-34.8
C548941,-60.0
C548947,-17.37
C548972,-355.12
C548976,-39.2
C548982,-39.95
C548995,-29.0
C549013,-3.75
C549019,-21.55
C549039,-7.5
C549041,-32.55
C549045,-12.75
C549049,-2.55
C549050,-18.200000000000003
C549051,-33.9
C549098,-5.46
C549162,-10.15
C549184,-62.11
C549191,-102.0
C549230,-15.0
C549252,-28.049999999999997
C549253,-14.48
C549254,-2.95
C549265,-8.850000000000001
C549269,-28.9
C549288,-11.6
C549290,-9.95
C549315,-9.2
C549430,-17.45
C549437,-44.75
C549438,-5.41
C549450,-10.2
C549452,-1867.86
C549530,-6.22
C549532,-7.06
C549533,-14.850000000000001
C549535,-13.5
C549540,-15.9
C549544,-275.0
C549545,-1.25
C549549,-250.0
C549565,-7.95
C549580,-29.849999999999998
C549582,-38.25
C549666,-104.13
C549685,-1.95
C549686,-22.5
C549688,-1.65
C549692,-12.820000000000002
C549723,-10.2
C549731,-21.61
C549753,-27.85
C549783,-31.39
C549786,-131.41
C549788,-8.5
C549822,-18.65
C549823,-4.95
C549824,-12.55
C549827,-6.0
C549840,-5.9
C549895,-51.0
C549897,-7.95
C549898,-38.65
C549899,-11.549999999999999
C549900,-14.2
C549905,-42.65
C549908,-32.849999999999994
C549912,-6.6
C549913,-17.4
C549919,-8.850000000000001
C549921,-21.2
C549922,-12.75
C549930,-15.05
C549931,-97.35
C549945,-44.2
C549955,-35.8
C549960,-25.5
C549962,-21.9
C549968,-155.51999999999998
C549973,-94.80000000000001
C549986,-7.5
C549987,-21.799999999999997
C550009,-57.6
C550010,-6.01
C550013,-13.34
C550014,-18.0
C550024,-175.4
C550026,-5.0
C550027,-49.3
C550028,-1.65
C550029,-25.5
C550099,-11.75
C550127,-12.85
C550147,-54.0
C550165,-1.7
C550168,-0.83
C550170,-12.75
C550171,-1.25
C550172,-1.17
C550174,-11.819999999999999
C550176,-14.93
C550177,-3.3
C550181,-330.34000000000003
C550195,-6.99
C550300,-4.25
C550306,-16.95
C550349,-10.95
C550353,-12.969999999999999
C550355,-222.75
C550356,-9.35
C550358,-34.0
C550363,-7.95
C550365,-86.0
C550423,-49.5
C550442,-6.22
C550451,-47.5
C550454,-7.5
C550455,-14.25
C550456,-22998.4
C550463,-19.65
C550466,-3.3
C550472,-5.1
C550475,-134.92000000000002
C550482,-13.5
C550484,-4.949999999999999
C550485,-38.21
C550486,-3.3
C550489,-35.7
C550494,-23.599999999999998
C550511,-51.0
C550529,-158.21
C550530,-18.15
C550533,-9.9
C550534,-17.0
C550536,-53.1
C550537,-5.12
C550538,-11.45
C550540,-13.78
C550609,-89.55
C550611,-23.700000000000003
C550614,-20.14
C550642,-12.75
C550646,-14.399999999999999
C550647,-29.7
C550648,-6.25
C550650,-17.85
C550664,-2.95
C550668,-45.900000000000006
C550672,-179.0
C550709,-7.1
C550751,-25.5
C550752,-3.75
C550770,-9.540000000000001
C550771,-14.700000000000001
C550780,-17.55
C550787,-25.740000000000002
C550807,-12.75
C550808,-13.100000000000001
C550809,-3.75
C550810,-11.9
C550812,-49.35
C550814,-8.5
C550825,-27.25
C550932,-475.69
C550933,-678.03
C550935,-194.97
C550959,-4.25
C550961,-4.24
C550962,-14.45
C550966,-7.95
C550969,-10.2
C551015,-85.47
C551017,-95.2
C551018,-37.25
C551061,-1.45
C551139,-116.10000000000001
C551140,-7.95
C551167,-6.95
C551175,-4.95
C551178,-23.05
C551179,-3.5999999999999996
C551180,-79.91999999999999
C551190,-120.0
C551195,-89.9
C551196,-13.500000000000002
C551265,-11.76
C551285,-23.28
C551316,-20.04
C551329,-17.5
C551330,-9.95
C551331,-19.9
C551333,-11.9
C551335,-9.9
C551336,-4.25
C551348,-425.0
C551386,-1.01
C551388,-25.200000000000003
C551463,-19.98
C551464,-143.7
C551465,-16.65
C551466,-9.899999999999999
C551508,-31.5
C551509,-51.0
C551510,-415.00000000000006
C551511,-80.55
C551512,-24.96
C551513,-15.2
C551521,-3.3
C551522,-3.75
C551526,-1.95
C551540,-218.10000000000002
C551541,-14.95
C551551,-20.27
C551557,-51.0
C551585,-8.5
C551587,-42.8
C551588,-13.100000000000001
C551602,-7.5
C551646,-10.5
C551648,-85.0
C551659,-7.38
C551670,-4.2
C551674,-6.3
C551683,-41.300000000000004
C551684,-4.95
C551685,-8142.75
C551699,-6930.0
C551712,-2.95
C551732,-12.75
C551737,-2.1
C551778,-7.5
C551841,-4.24
C551861,-5.9
C551863,-2.41
C551864,-8.5
C551865,-32.55
C551867,-5.9
C551892,-13.65
C551947,-14.850000000000001
C551948,-36.43
C551949,-7.6499999999999995
C551999,-9.95
C552012,-22.5
C552014,-7.9
C552015,-1.65
C552016,-2.95
C552019,-2.95
C552020,-6.9
C552021,-36.72
C552022,-6.6
C552024,-9.9
C552027,-3.39
C552029,-18.35
C552030,-8.75
C552031,-212.54999999999998
C552043,-5.1
C552047,-12.75
C552049,-103.3
C552173,-50.400000000000006
C552190,-10.08
C552203,-189.44
C552212,-19.8
C552213,-9.2
C552237,-7.949999999999999
C552241,-3.75
C552258,-14.83
C552300,-2.6
C552301,-5.050000000000001
C552317,-36.0
C552334,-5.95
C552335,-17.0
C552339,-5.95
C552343,-125.0
C552406,-42.63
C552423,-11.84
C552455,-587.08
C552458,-440.29
C552459,-598.59
C552462,-4.95
C552535,-28.65
C552546,-32.45
C552552,-529.7
C552553,-334.71
C552556,-251.75
C552564,-716.0
C552568,-201.6
C552569,-7.199999999999999
C552570,-20.4
C552585,-7.8
C552650,-26.099999999999998
C552698,-2.95
C552700,-2.9
C552701,-11.7
C552704,-26.34
C552705,-5.95
C552706,-12.399999999999999
C552707,-9.95
C552709,-27.310000000000002
C552718,-6.6000000000000005
C552719,-25.5
C552720,-13.8
C552722,-5.95
C552744,-3.15
C552765,-9.95
C552805,-179.54
C552841,-80.75
C552849,-61.95000000000001
C552856,-12.75
C552858,-41.849999999999994
C552863,-5.1
C552876,-929.9
C552889,-1.65
C552919,-2.55
C552936,-51.0
C552944,-4.95
C552995,-216.0
C553019,-557.72
C553020,-7.5
C553023,-4.9799999999999995
C553024,-1.65
C553025,-35.440000000000005
C553026,-8.45
C553027,-2.1
C553028,-5.9
C553029,-29.700000000000003
C553030,-2.1
C553031,-22.500000000000004
C553032,-42.0
C553033,-65.03
C553150,-5.88
C553222,-7.03
C553230,-29.700000000000003
C553354,-5876.4
C553355,-7006.83
C553370,-279.99
C553372,-328.72999999999996
C553373,-250.22
C553376,-292.54
C553378,-297.12
C553397,-2.95
C553407,-40.0
C553409,-22.5
C553414,-18.0
C553424,-0.85
C553478,-22.349999999999998
C553479,-11.25
C553482,-9.84
C553483,-40.56
C553486,-17.28
C553502,-18.75
C553508,-1.9500000000000002
C553510,-20.950000000000003
C553511,-86.9
C553512,-14.62
C553513,-113.57
C553514,-15.9
C553516,-23.849999999999998
C553517,-6.300000000000001
C553518,-8.5
C553519,-9.9
C553528,-82.73
C553529,-14.95
C553530,-14.66
C553531,-289.48
C553532,-27.51
C553533,-27.18
C553534,-3.75
C553536,-16.3
C553557,-3.2
C553558,-17.700000000000003
C553560,-293.0
C553561,-16.9
C553562,-2.08
C553563,-39.900000000000006
C553564,-195.0
C553568,-27.0
C553569,-19.9
C553656,-21.25
C553665,-15.96
C553667,-44.900000000000006
C553669,-3.71
C553687,-13.43
C553748,-33.4
C553763,-17.45
C553780,-12.5
C553801,-262.79999999999995
C553840,-21.9
C553841,-9.600000000000001
C553851,-12.6
C553854,-5.92
C553862,-10.76
C553865,-16.5
C553866,-19.5
C553875,-39.6
C553877,-13.45
C553880,-306.71999999999997
C553903,-104.55
C553904,-174.35
C553905,-49.95
C553906,-77.2
C553910,-11.4
C553914,-50.45
C553924,-29.9
C553998,-16.95
C553999,-8.3
C554001,-1.65
C554002,-6.5
C554004,-9.9
C554005,-15.0
C554006,-244.2
C554010,-75.0
C554011,-7.5
C554012,-18.4
C554025,-10.5
C554029,-17.85
C554100,-25.720000000000002
C554127,-480.0
C554136,-1.25
C554140,-15.8
C554150,-30.849999999999998
C554152,-35.400000000000006
C554153,-9.9
C554154,-1241.98
C554197,-14.95
C554203,-1.95
C554210,-1.95
C554266,-22.759999999999998
C554273,-3.95
C554300,-8.95
C554302,-1241.98
C554303,-15.0
C554308,-557.72
C554330,-77.0
C554331,-29.9
C554332,-9.680000000000001
C554333,-10.55
C554334,-17.85
C554335,-2.9299999999999997
C554336,-13.009999999999998
C554338,-5.9
C554339,-8.5
C554340,-31.25
C554341,-5.95
C554342,-3.75
C554343,-1.7
C554344,-2.4899999999999998
C554345,-11.25
C554346,-29.95
C554361,-4.95
C554373,-7.5
C554374,-22.45
C554477,-2.08
C554486,-9.05
C554493,-29.95
C554516,-13.88
C554517,-44.0
C554518,-8.7
C554519,-2.08
C554521,-16.95
C554522,-6.25
C554523,-17.0
C554525,-3.95
C554527,-49.949999999999996
C554528,-23.0
C554529,-8.3
C554530,-16.9
C554531,-5.4
C554532,-26.020000000000003
C554533,-130.0
C554535,-60.0
C554536,-2.1
C554537,-24.95
C554539,-20.3
C554540,-42.57
C554541,-32.849999999999994
C554544,-102.64
C554558,-2.5
C554685,-25.7
C554686,-23.0
C554687,-9.95
C554688,-10.45
C554689,-1.45
C554690,-50.849999999999994
C554691,-4.25
C554692,-4.25
C554693,-20.8
C554715,-50.7
C554716,-3.3
C554717,-115.94999999999999
C554781,-1.95
C554790,-5.8
C554793,-10.56
C554846,-12.75
C554847,-27.6
C554848,-22.35
C554849,-37.48
C554851,-4.95
C554856,-16.85
C554862,-8.5
C554863,-5.5
C554864,-7.65
C554867,-18.05
C554870,-7.6499999999999995
C554871,-44.199999999999996
C554872,-5.44
C554873,-6.65
C554874,-9.95
C554905,-24.75
C554925,-4.1
C554926,-15.600000000000001
C554931,-5.0
C554973,-25.0
C554983,-186.0
C555006,-208.79999999999998
C555013,-7.5
C555014,-477.55
C555046,-9.899999999999999
C555054,-18.4
C555074,-3.25
C555100,-16.95
C555105,-3.75
C555163,-36.0
C555196,-9.55
C555197,-5.300000000000001
C555239,-3.95
C555244,-53.91
C555246,-6.25
C555248,-15.0
C555252,-13.7
C555253,-7.1000000000000005
C555254,-25.0
C555255,-43.8
C555256,-9.95
C555258,-14.95
C555261,-1.65
C555262,-14.850000000000001
C555265,-2.08
C555267,-28.75
C555268,-13.2
C555269,-4.25
C555271,-28.05
C555272,-37.3
C555273,-22.400000000000002
C555274,-7.5
C555288,-23.0
C555328,-33.0
C555329,-5.75
C555337,-1.95
C555338,-17.700000000000003
C555339,-11.7
C555341,-15.8
C555342,-18.72
C555345,-3.9
C555346,-18.45
C555354,-0.65
C555355,-9.959999999999999
C555357,-17.4
C555358,-2.95
C555360,-31.150000000000002
C555361,-17.9
C555362,-0.83
C555364,-18.4
C555365,-8.25
C555366,-2.88
C555384,-13.04
C555386,-3.25
C555398,-27.6
C555404,-19.9
C555409,-17.849999999999998
C555411,-84.0
C555421,-25.0
C555475,-10.5
C555487,-24.900000000000002
C555529,-70.80000000000001
C555532,-41.35
C555563,-7.04
C555595,-4.34
C555596,-16.06
C555597,-42.0
C555598,-5.9
C555599,-195.0
C555600,-23.35
C555605,-27.900000000000002
C555629,-15.0
C555636,-430.97999999999996
C555639,-18.8
C555643,-9.95
C555652,-6.36
C555723,-34.0
C555727,-32.0
C555729,-129.29
C555730,-6.75
C555837,-8.5
C555860,-16.95
C555864,-24.450000000000003
C555873,-15.7
C555874,-8.25
C555877,-29.81
C555879,-4.95
C555880,-4.15
C555881,-40.459999999999994
C555882,-6.75
C555883,-12.450000000000001
C555885,-12.25
C555889,-125.0
C555892,-2.1
C555908,-1.65
C555935,-286.34000000000003
C556011,-4.9799999999999995
C556037,-20.92
C556057,-4.95
C556096,-2.08
C556101,-4.15
C556117,-15.0
C556265,-28.04
C556268,-82.9
C556269,-28.9
C556270,-0.84
C556272,-8.850000000000001
C556273,-6.6
C556274,-600.0
C556275,-9.899999999999999
C556276,-6.73
C556277,-73.29
C556278,-8.25
C556281,-4.05
C556293,-205.74
C556294,-8.5
C556295,-1.65
C556297,-28.45
C556324,-25.4
C556327,-30.599999999999998
C556414,-35.6
C556436,-2.55
C556445,-38970.0
C556448,-297.0
C556453,-29.700000000000003
C556457,-49.35
C556458,-9.24
C556493,-33.2
C556511,-149.76
C556518,-12.7
C556522,-833.2500000000001
C556530,-29.849999999999998
C556532,-6.35
C556535,-12.25
C556633,-10.75
C556634,-7.5
C556635,-21.95
C556637,-15.100000000000001
C556638,-79.9
C556639,-18.75
C556640,-53.629999999999995
C556643,-10.370000000000001
C556644,-20.65
C556645,-2.75
C556646,-8.3
C556647,-330.12
C556648,-17.45
C556649,-12.5
C556656,-62.7
C556668,-12.6
C556669,-29.85
C556673,-125.0
C556675,-20.0
C556676,-4.95
C556677,-8.3
C556678,-167.0
C556729,-23.55
C556735,-17.0
C556787,-23.6
C556793,-24.2
C556796,-67.19999999999999
C556807,-106.53
C556818,-10.9
C556869,-13.16
C556870,-306.6
C556874,-464.52
C556875,-702.38
C556877,-129.9
C556880,-13.08
C556888,-23.85
C556896,-21.500000000000004
C556904,-14.42
C556911,-21.729999999999997
C556919,-2.17
C556920,-13.850000000000001
C556923,-49.5
C556925,-1155.0
C556930,-15.0
C556938,-1.25
C556957,-4.2
C556966,-209.5
C557004,-1.95
C557022,-26.479999999999997
C557037,-8.5
C557043,-4.12
C557047,-44.849999999999994
C557054,-12.75
C557059,-6.75
C557060,-14.95
C557061,-14.75
C557062,-2.15
C557111,-102.0
C557142,-40.2
C557148,-54.0
C557154,-27.799999999999997
C557165,-2.95
C557175,-4.63
C557224,-44.17
C557249,-101.70000000000002
C557269,-65.35
C557282,-4.25
C557288,-11.8
C557300,-0.77
C557381,-1216.12
C557387,-1917.0
C557405,-35.14
C557408,-10.2
C557411,-49.5
C557413,-6.45
C557463,-13.0
C557465,-4.47
C557467,-12.450000000000001
C557475,-3.75
C557478,-12.75
C557479,-8.5
C557487,-23.75
C557505,-18.75
C557508,-580.8
C557512,-32.65
C557515,-15.05
C557516,-15.08
C557519,-10.45
C557520,-8.7
C557521,-18.72
C557522,-8.3
C557566,-5.799999999999999
C557624,-64.15
C557629,-12.48
C557637,-7.7
C557638,-545.58
C557646,-13.780000000000001
C557647,-13.6
C557648,-2.16
C557649,-12.75
C557650,-38.4
C557651,-29.700000000000003
C557652,-16.5
C557653,-52.53
C557654,-16.14
C557655,-4.25
C557656,-12.75
C557657,-17.0
C557658,-7.7
C557659,-15.0
C557660,-8.4
C557661,-15.299999999999999
C557663,-1096.1399999999999
C557664,-18.7
C557665,-10.9
C557666,-16.95
C557709,-9.9
C557773,-4.95
C557779,-5.0
C557791,-11.2
C557842,-9.56
C557874,-1.45
C557876,-14.850000000000001
C557879,-4.25
C557882,-61.199999999999996
C557883,-5.1
C557890,-8.850000000000001
C557895,-125.0
C557927,-10.0
C557941,-641.8
C557943,-9.870000000000001
C557944,-6.65
C557945,-2.08
C557946,-25.049999999999997
C557947,-43.8
C557965,-3.25
C557971,-9.95
C558029,-6.6
C558036,-5791.18
C558037,-4534.24
C558048,-542.2
C558059,-8.65
C558060,-1.06
C558061,-4.95
C558080,-24.9
C558081,-44.849999999999994
C558082,-41.300000000000004
C558088,-99.5
C558091,-65.0
C558095,-149.76
C558097,-59.599999999999994
C558106,-15.0
C558110,-361.90999999999997
C558112,-45.5
C558128,-8.7
C558129,-15.9
C558189,-15.9
C558202,-7.45
C558239,-3.25
C558249,-15.0
C558252,-23.799999999999997
C558253,-13.6
C558254,-15.899999999999999
C558255,-2.95
C558256,-19.5
C558257,-24.75
C558258,-25.2
C558312,-2.95
C558313,-16.8
C558326,-6.6
C558327,-64.8
C558329,-32.4
C558347,-55.51
C558349,-82.89
C558354,-9.939999999999998
C558357,-18.29
C558359,-570.0
C558360,-13.46
C558361,-16.8
C558364,-12.239999999999998
C558405,-68.0
C558422,-65.97
C558423,-2.75
C558433,-4.95
C558434,-9.15
C558436,-23.400000000000002
C558438,-7.42
C558439,-39.8
C558444,-33.550000000000004
C558463,-10.700000000000001
C558465,-3.75
C558466,-13.5
C558468,-8.5
C558469,-19.8
C558471,-1.65
C558521,-21.8
C558522,-21.25
C558525,-13.65
C558530,-17.0
C558531,-12.75
C558553,-835.1999999999999
C558559,-7.95
C558575,-30.0
C558615,-3.16
C558698,-3.3499999999999996
C558712,-20.799999999999997
C558716,-128.27
C558722,-153.0
C558726,-57.6
C558727,-34.129999999999995
C558733,-14.850000000000001
C558735,-12.75
C558736,-18.28
C558739,-23.2
C558745,-37.010000000000005
C558753,-15.65
C558764,-39.6
C558859,-7.65
C558882,-14.55
C558883,-25.0
C558884,-8.5
C558897,-389.68
C558898,-26.299999999999997
C558899,-5.95
C558901,-4.95
C558903,-0.65
C558905,-14.85
C558969,-14.54
C559003,-22.5
C559007,-34.38
C559008,-7.5
C559012,-27.979999999999997
C559019,-139.8
C559022,-4.949999999999999
C559030,-37.96
C559031,-105.0
C559033,-10.95
C559049,-17.9
C559059,-15.0
C559079,-9.93
C559105,-20.23
C559136,-17.490000000000002
C559140,-17.4
C559149,-27.91
C559175,-46.75
C559189,-14.48
C559193,-1.95
C559252,-139.8
C559253,-27.090000000000003
C559294,-41.6
C559303,-6.4
C559309,-15.0
C559334,-35.400000000000006
C559344,-15.95
C559345,-432.48
C559347,-247.44
C559348,-3.65
C559351,-60.0
C559417,-4.95
C559461,-41.77
C559467,-4.25
C559468,-16.25
C559470,-8.5
C559473,-2.75
C559474,-7.5
C559486,-83.24000000000001
C559495,-5.8
C559498,-14.06
C559500,-12.75
C559502,-40.2
C559530,-125.0
C559531,-16.95
C559533,-2.95
C559534,-3.9
C559540,-153.0
C559568,-12.75
C559608,-13.09
C559651,-30.0
C559659,-7.03
C559663,-20.95
C559664,-2.52
C559666,-5.8
C559667,-8.4
C559670,-7.5
C559675,-8.5
C559681,-50.0
C559683,-8.95
C559705,-1.65
C559738,-9.95
C559739,-57.6
C559740,-3.18
C559741,-5.2
C559742,-204.0
C559743,-7.63
C559744,-9.95
C559747,-10.14
C559803,-59.76
C559808,-1.45
C559829,-7.9
C559830,-0.48
C559880,-21.8
C559882,-42.3
C559908,-76.32000000000001
C559915,-4383.62
C559917,-6497.47
C559939,-500.74
C559947,-119.75999999999999
C559949,-5.9
C559950,-17.55
C559952,-45.31
C559953,-12.450000000000001
C559983,-261.3
C559992,-13.99
C560043,-1.44
C560044,-19.9
C560045,-9.95
C560046,-7.9
C560099,-2.1
C560100,-7.88
C560123,-5.9
C560124,-8.15
C560148,-179.0
C560189,-1.65
C560206,-20.8
C560208,-18.75
C560219,-102.0
C560220,-12.75
C560221,-8.5
C560242,-9.95
C560243,-9.95
C560289,-54.75000000000001
C560301,-1.45
C560317,-16.85
C560330,-7.8
C560331,-9.2
C560365,-16.2
C560372,-4287.63
C560384,-125.0
C560386,-9.72
C560390,-2.95
C560391,-2.95
C560395,-55.34
C560396,-244.79999999999998
C560408,-550.64
C560409,-530.47
C560414,-550.64
C560418,-717.23
C560420,-1592.49
C560430,-611.86
C560435,-294.92
C560436,-705.45
C560474,-3.9
C560526,-6.18
C560533,-6.6
C560540,-158.65
C560550,-220.15
C560556,-27.6
C560558,-3.3
C560559,-9.25
C560560,-15.7
C560561,-18.37
C560563,-18.25
C560564,-5.5
C560572,-112.35
C560574,-106.4
C560585,-124.95
C560588,-6.25
C560589,-22.65
C560608,-5.95
C560643,-3.95
C560645,-451.42
C560647,-3060.6
C560649,-13.38
C560652,-3.73
C560653,-451.42
C560654,-5.61
C560687,-23.37
C560699,-3.4
C560733,-990.0
C560735,-990.0
C560818,-7.47
C560822,-770.26
C560823,-21.9
C560825,-367.38
C560832,-4.95
C560842,-12.15
C560855,-225.71999999999997
C560860,-16.95
C560866,-46.2
C560869,-66.24
C560874,-13.5
C560877,-49.95
C560880,-10.100000000000001
C560898,-46.65
C560899,-30.0
C560902,-15.78
C560903,-79.5
C560904,-8.95
C560905,-9.870000000000001
C560907,-12.450000000000001
C560909,-5.800000000000001
C560910,-24.7
C560912,-15.0
C560932,-6.25
C560987,-4.25
C560990,-11.7
C561011,-3.15
C561012,-9.6
C561013,-23.75
C561016,-0.39
C561017,-15.8
C561018,-4.14
C561019,-30.599999999999998
C561041,-8.35
C561059,-525.0
C561061,-6.75
C561069,-39.599999999999994
C561083,-43.559999999999995
C561104,-8.850000000000001
C561117,-120.0
C561198,-43.75
C561210,-12.5
C561211,-1.65
C561212,-12.75
C561225,-45.6
C561227,-38.160000000000004
C561229,-24.849999999999998
C561230,-1.65
C561232,-15.600000000000001
C561233,-29.009999999999998
C561234,-10.2
C561235,-6.699999999999999
C561237,-8.7
C561238,-6.6
C561239,-12.299999999999999
C561240,-1.65
C561319,-6.84
C561328,-37.8
C561358,-110.1
C561370,-4.95
C561379,-3.75
C561380,-8.5
C561464,-26.05
C561469,-4.68
C561510,-3.75
C561586,-11.5
C561587,-6.75
C561588,-11.9
C561589,-12.6
C561590,-25.5
C561591,-9.95
C561594,-184.08
C561596,-18.86
C561598,-4.95
C561604,-14.850000000000001
C561606,-2.1
C561608,-22.7
C561612,-2.5
C561613,-28.2
C561619,-3.3
C561620,-9.9
C561621,-46.65
C561622,-9.9
C561623,-22.5
C561628,-9.6
C561649,-13.919999999999998
C561681,-25.5
C561682,-48.65
C561684,-16.5
C561703,-84.19
C561725,-6.15
C561793,-11.850000000000001
C561810,-594.0
C561886,-4.25
C561966,-4.13
C562016,-4.5600000000000005
C562020,-6.6
C562022,-7.5
C562030,-3.29
C562041,-15.0
C562048,-3.3
C562051,-12.75
C562062,-4575.64
C562086,-6721.37
C562097,-33.76
C562110,-125.0
C562111,-3.75
C562115,-9.75
C562116,-2.08
C562117,-5.01
C562118,-9.75
C562119,-29.250000000000004
C562121,-24.9
C562122,-7.47
C562124,-39.699999999999996
C562126,-14.850000000000001
C562139,-14.55
C562142,-14.56
C562144,-15.0
C562147,-18.35
C562149,-7.94
C562151,-2.1
C562154,-16.6
C562159,-17.4
C562160,-17.0
C562185,-6.300000000000001
C562188,-179.0
C562206,-3.3
C562221,-452.41999999999996
C562223,-250.0
C562267,-23.6
C562280,-19.46
C562281,-38.050000000000004
C562367,-3.75
C562375,-4345.1
C562423,-39.65
C562425,-4.95
C562438,-22.6
C562514,-11.95
C562515,-43.63
C562522,-13.45
C562559,-46.25
C562561,-125.0
C562577,-1.65
C562582,-59.62
C562594,-53.519999999999996
C562597,-6.76
C562601,-15.84
C562613,-9.75
C562617,-9.9
C562618,-21.05
C562620,-6.7
C562622,-48.0
C562623,-5.0
C562647,-3155.95
C562648,-8.62
C562651,-15.0
C562657,-4.41
C562661,-17.700000000000003
C562687,-36.33
C562709,-29.490000000000002
C562726,-8.05
C562728,-134.55
C562773,-63.2
C562786,-250.0
C562793,-57.6
C562794,-4.95
C562795,-26.54
C562796,-64.0
C562797,-8.5
C562798,-12.75
C562799,-3.3
C562800,-5.1
C562801,-3.95
C562802,-10.74
C562803,-4.6
C562808,-1.45
C562811,-396.96000000000004
C562845,-5.95
C562848,-19.8
C562876,-2.95
C562884,-9.75
C562887,-25.0
C562889,-7.5
C562909,-13.75
C562910,-4.64
C562911,-18.75
C562915,-49.95
C562921,-38.9
C562938,-1121.18
C562943,-9.95
C562952,-125.78
C562953,-18.35
C562954,-12.8
C562956,-15.150000000000002
C562957,-7.17
C562958,-3.25
C562959,-15.0
C562961,-48.85000000000001
C562962,-8.7
C562969,-11.55
C562992,-16.95
C563068,-6.25
C563072,-1.25
C563107,-36.050000000000004
C563109,-21.7
C563197,-3.75
C563207,-16.83
C563218,-1.65
C563219,-18.15
C563220,-24.799999999999997
C563221,-12.75
C563222,-3.75
C563223,-21.349999999999998
C563224,-4.95
C563225,-434.51
C563226,-15.95
C563232,-9.95
C563240,-3.4799999999999995
C563249,-0.72
C563258,-19.9
C563363,-14.33
C563375,-63.94
C563433,-9.15
C563446,-4.41
C563459,-39.95
C563483,-18.5
C563535,-612.46
C563536,-413.68
C563537,-793.32
C563553,-9.65
C563554,-2.55
C563570,-24.380000000000003
C563577,-2231.3
C563586,-9.899999999999999
C563587,-10.5
C563591,-5.0
C563592,-9.6
C563593,-206.4
C563594,-10.5
C563595,-11.75
C563596,-19.9
C563598,-6.35
C563599,-12.95
C563600,-81.92000000000002
C563601,-3.75
C563602,-9.95
C563603,-15.7
C563604,-14.95
C563605,-2.95
C563606,-48.849999999999994
C563607,-7.5
C563608,-10.08
C563609,-9.9
C563610,-4.25
C563611,-5.6
C563612,-3.75
C563655,-365.15999999999997
C563693,-11.55
C563716,-2.95
C563751,-5.0
C563752,-17.9
C563773,-30.0
C563838,-15.0
C563856,-33.15
C563894,-9.7
C563899,-16.5
C563918,-1.45
C563948,-27.299999999999997
C564063,-3.25
C564081,-1642.5
C564084,-7.5
C564094,-13.8
C564104,-38.650000000000006
C564108,-4.95
C564131,-16.95
C564134,-27.15
C564138,-49.78999999999999
C564142,-5.35
C564183,-73.24
C564204,-3.39
C564206,-8.1
C564207,-39.89
C564208,-14.1
C564209,-6.37
C564210,-2.08
C564211,-13.25
